label,Title,Name,Tahun,Abstract
Teknologi,"SIMULASI PENERAPAN METODE CANNY DAN EUCLIDEAN DISTANCE
PADA PENGENALAN BAHASA ISYARAT","RAHMAN, LARAS AMALIA",2018,"Bahasa isyarat merupakan komunikasi non verbal yang digunakan sebagai alat komunikasi tuna rungu. Bahasa isyarat sendiri dapat berupa gerakan isyarat tangan,  gerakan tubuh dan mimik wajah. Kurangnya pemahaman mengenai bahasa isyarat  menyebabkan hanya sedikit orang awam yang dapat mengenali bahasa isyarat. Tujuan penelitian ini adalah untuk menerapkan Algoritma Canny dan Euclidean distance pada simulasi pengenalan bahasa isyarat. Algoritma canny sebagai algoritma deteksi tepi  paling optimal yang digunakan untuk mendeteksi suatu citra abjad bahasa isyarat. Kemudian untuk dapat mengenali suatu citra input abjad bahasa isyarat dan citra uji abjad bahasa isyarat maka dilakukan perhitungan Euclidean distance yang digunakan untuk perhitungan jarak kemiripan citra abjad bahasa isyarat. Hasil penelitian menunjukkan semakin mendekati nilai 0 pada citra uji semakin mirip citra input abjad bahasa isyarat. Dari pengujian kualitas citra hasil segmentasi di dapat nilai MSE citra input lebih rendah dari citra uji dengan rata-rata 0,93 dan nilai PSNR citra uji lebih tinggi dari citra input dengan rata-rata 48 dB. Hal ini menunjukkan bahwa perbandingan kualitas citra input dan citra uji tidak jauh berbeda. Sehingga dapat disimpulkan bahwa kualitas citra abjad bahasa isyarat mengalami penurunan namun dapat dikatakan kualitas citra tetap baik.

Kata Kunci : Citra, Bahasa isyarat, Algoritma Canny, Euclidean distance"
Humaniora,SISTEM INFORMASI MARKETPLACE BIRO JASA PARIWISATA,"QOSSAM, IZZUDIN",2018,"Teknologi saat ini berkembang sangat pesat dan membawa perubahan yang sangat besar bagi masyarakat Indonesia. Salah satu sektor yang berkembang dengan adanya kemajuan teknologi adalah sektor pariwisata. Saat ini pariwisata merupakan salah satu kegiatan yang sangat digemari oleh masyarakat Indonesia. Hal tersebut menyebabkan banyak bermunculan biro pariwisata yang menawarkan berbagai macam layanan pariwisata. Dengan berkembangnya teknologi, dapat dibuat sebuah sistem informasi untuk memfasilitasi masyarakat yang akan mencari biro pariwisata dan pemilik biro pariwisata sehingga masyarakat dapat mencari biro pariwisata dengan mudah, dimanapun dan kapanpun tanpa harus mendatangi kantor biro pariwisata. pada penelitian ini pembuatan Sistem Informasi Marketplace menggunakan teknik observasi, wawancara dan studi pustaka guna mendapatkan data-data yang dibutuhkan untuk pembuatan penelitian.
Dengan adanya penelitian ini diharapkan nantinya dapat membantu biro pariwisata dalam mencari konsumen serta mempermudah pelanggan wisata dalam menentukan biro perjalanan pariwisata yang sesuai dengan kebutuhan dan keinginannya.

Kata Kunci: Sistem Informasi, Marketplace, MySQL, PHp, XAMPP"
Teknologi,RANCANG BANGUN SISTEM PERKADERAN ONLINE HIMPUNAN MAHASISWA ISLAM DENGAN METODE ICONIX PROCESS (Studi Kasus : PB HMI),"QASYIM, NANANG",2018,"Lembaga Himpunan Mahasiswa Islam (HMI) berfungsi sebagai organisasi perkaderan. Kegiatan yang dilakukan berupa perkaderan formal, informal, dan non formal yang dipandu oleh Badan Pengelola Latihan (BPL) dengan tujuan agar menjadi kader Muslim-Intelektual-Profesional. Dalam perancangan sistem perkaderan online diperlukan  disiplin metodologi yang tepat agar sistem yang dihasilkan dapat berjalan sesuai kebutuhan desain. Mengingat dalam pembangunan sistem perkaderan online ini cukup luas dalam menjabarkan kebutuhan desain sistem sebelum dibuat menjadi sistem informasi. Penerapan ICONIX Process dipilih sebagai metode untuk mengembangkan sistem perkaderan online. Dengan metode ICONIX Process mampu mengoptimalkan rancang bangun sistem perkaderan online HMI. Seperti adanya fungsional requirement, domain model, robustness diagram, sequence diagram, dan GUI Story Board memudahkan penemuan class diagram dalam pembangunan sistem. Penggunaan UML tetap efisien meskipun cenderung minimalis karena tetap berfokus pada requierement.      

Kata Kunci: HMI, sistem perkaderan online, ICONIX Process"
Teknologi,Sistem Manajemen Inventaris dan Kas Berbasis Web Pada Desa Rengas Tambak Boyo Ambarawa Semarang,"Pertiwi, Evi Candra",2018,"Suatu hal yang tidak dapat kita kesampingkan pada masa sekarang ini adalah perkembangan dunia teknologi khususnya teknologi komputer dan informasi. Sistem informasi inventaris barang merupakan salah satu sistem yang umum digunakan untuk mengatur dan mengolah data sumberdaya barang pada suatu organisasi, usaha atau bisnis. 
Kurangnya pengelolaan yang efektif tentang aset dan anggaran desa pada wilayah tertentu menyebabkan tidak meratanya pembangunan dan pelestarian desa. Di dalam pengelolaan dana dan sumberdaya desa pada umumnya dilakukan dengan cara yang manual sehingga tidak efektif dan efisien dalam pengerjaannya, dan memungkinkan terjadinya ketidakakuratan data.
Oleh karena itu perlu adanya sistem berbasis web yang kekinian dan menunjang dalam pengolahan data aset dan dana desa yang memberikan informasi yang efektif, efisien dalam pencatatan yang mampu membantu mengolah data aset dan dana desa secara transparan  sehingga dapat meningkatkan pemerataan pembangunan dan kesejahteraan warga. Perancangan sistem ini berbasis Web dan meggunakan bahasa pemrograman PHP dengan MySQL sebagai data basenya.

Kata Kunci : Aset, dana desa, Php,  MySql, Web"
Teknologi,SISTEM INFORMASI UNTUK PREDIKSI PENJUALAN CHOCOBEAN DENGAN MENGGUNAKAN METODE SIMPLE MOVING AVERAGE BERBASIS WEB,"PUSPITASARI, JUMI",2018,"Suatu usaha dibidang restaurant/caffee yang memiliki banyak cabang diberbagai daerah pastinya membutuhkan kwalitas yang unggul untuk memajukan setiap cabang tersebut salah satunya pada caffee chocobean, untuk diadakan perankingan guna mengetahui cabang mana yang pendapatannya paling unggul dan juga mengetahui cabang mana yang kwalitasnya paling rendah. Adanya proses perangkingan dan banyaknya cabang dijawa tengah maka membuat kendala dalam perhitungan penentuan kwalitas cabang yang masih dilakukan dengan cara manual dan bahkan bersifat subyektif, sehingga dimungkinkan terjadinya pengambilan keputusan yang tidak sesuai dengan kriteria yang dapat mengetahui cabang kurang baik untuk mencari kekurangan – kekurangannya dan terus meningkatkan kwalitas dari setiap cabang – cabang tersebut kedepannya. Penggunaan metode simple moving average dapat membantu menyelesaikan masalah ini karena penerapan metode ini digunakan karena lebih singkat perhitunganny. Berdasarkan referensi dari beberapa penelitian yang mengimplementasikan metode simple moving average seperti untuk meningkatkan efektifitas dan efisiensi sehingga mempermudah dalam pengambilan keputusan. Metode ini dilakukan dengan proses perkalian dari bebrapa atribut harus dipangkatkan terlebih dahulu dengan bobot atribut yang sebelumnya sudah ditentukan. Metode ini didukung dengan alat yang membantu untuk merancang sebuah sistem untuk membantu dalam perhitungan proses perangkingan franchise chocobean seperti Flow of Document, Context Diagram, Dekomposisi Diagram, Data Flow Diagram serta bahasa pemrograman PHP. Untuk implememtasi sistemnya. Untuk itu dalam tugas akhir ini dapat dihasilkan atau diimplementasikan sistem yang membantu mendukung keputusan untuk membantu menentukan perangkingan pada franchise chocobean dengan menggunakan metode simple moving average. 

Kata kunci : Simple moving average, Waterfall, Black Box"
Teknologi,PENENTUAN PENERIMAAN KARTU INDONESIA PINTAR (KIP) MENGGUNAKAN METODE SIMPLE ADDITIVE WEIGHTING (SAW) STUDI KASUS KECAMATAN GENUK,"PURWANTO, MAHFUD ADE",2018,"Anak-anak merupakan calon generasi penerus bangsa. Generasi penerus bangsa merupakan generasi yang berpendidikan. Untuk itu anak - anak identik dengan dunia pendidikan. Melalui pendidikan, anak - anak mendapatkan banyak ilmu ilmu yang bermanfaat untuk siap menghadapi tantangan - tantangan masa depan. Namun tidak semua anak dapat menikmati pendidikan di Indonesia. Banyak anak - anak harus putus sekolah karena masalah ekonomi. Oleh karena itu, pemerintah meluncurkan program Kartu Indonesia Pintar untuk membantu anak yang kurang mampu agar dapat melanjutkan pendidikan hingga selesai. Namun tidak semua anak mendapatkan bantuan dari pemerintah tersebut. Untuk itu diperlukan sebuah sistem yang mampu memberikan rekomendasi anak-anak mana saja yang berhak mendapatkan bantuan Kartu Indonesia Pintar sesuai dengan kriteria. Sistem tersebut menggunakan metode Simple Additive Weighting (SAW). Konsep dasar metode SAW adalah mencari penjumlahan terbobot dari rating kinerja pada setiap alternatif pada semua atribut.

Kata Kunci: Kartu Indonesia Pintar, metode Simple Additive Weighting"
Teknologi,SISTEM PENDUKUNG KEPUTUSAN MENENTUKAN DEPARTEMEN TERBAIK BERDASARKAN KAIZEN DENGAN MENGGUNAKAN METODE SIMPLE ADDITIVE WEIGHTING (SAW) DI PT MAS SUMBIRI,"PURNANINGRUM, LINDA",2018,"Untuk mendapatkan perubahan yang lebih baik di PT MAS Sumbiri, Perusahaan membuat suatu program yang bernama Kaizen, yaitu suatu cara yang dilakukan untuk mendapatkan perubahan yang lebih baik dari sebelumnya dengan tujuan untuk meningkatkan hasil produksi, efisiensi waktu dan menghemat biaya. Departemen terbaik berdasarkan kaizen tersebut tentunya akan mendapatkan penghargaan dari management PT MAS Sumbiri yang diserahkan oleh departemen MMI. 
Perhitungan penilaian yang dilakukan oleh departemen MMI ini sebelumnya menggunakan perhitungan manual dalam format excel dengan pengisian berulang dan ada rumus untuk penghitungannya. Untuk membantu pekerjaan departemen MMI dalam melakukan penilaian, diperlukan suatu sistem yang dapat mempersingkat waktu saat proses perhitungan. Untuk itu dilakukanlah penelitian ini guna merancang sistem yang dibutuhkan dengan menggunakan sistem pendukung keputusan dengan metode simple additive weighting. Dengan adanya sistem ini perhitungan penilaian departemen terbaik berdasarkan kaizen akan lebih akurat dan menghemat waktu.

Kata Kunci : Sitem Pendukung Keputusan (Simple Additive Weighting), Departemen Terbaik Berdasarkan Kaizen, departemen MMI"
Kesehatan,RANCANG BANGUN SISTEM INFORMASI POSYANDU BERBASIS WEB PADA POSYANDU TINGKAT PUSKESMAS BONANG I KECAMATAN BONANG KABUPATEN DEMAK,"PUJIHARTI, LINA",2018,"Posyandu (Pos Pelayanan Terpadu) adalah salah satu bentuk kegiatan swadaya masyarakat di bidang kesehatan yang dilaksanakan disuatu wilayah kerja puskesmas, pelaksanaannya dilakukan di tiap balai kelurahan, RW, RT yang didalamnya terdapat kegiatan penimbangan berat badan, imunisasi, pemberian vitamin A.
Pada saat ini proses pendataan balita masih secara manual oleh karena itu, untuk membantu dalam peningkatan pelayanan diperlukan suatu sistem yang dapat digunakan oleh pihak posyandu. Sistem ini menggunakan metode perancangan sistem dan implementasi dalam perancangannya menggunakan DFD, serta implementasinya menggunakan PHP dan database MySQL.
Data yang diolah dalam sistem adalah data balita tingkat puskesmas Bonang I, adanya sistem pendataan balita dapat mempermudah untuk menyimpan data balita, menentukan jadwal kegiatan posyandu dan membuat laporan. Dalam pengujian sistem informasi pendataan balita berbasis web pada posyandu tingkat puskesmas Bonang I ini sudah berjalan dengan baik dan sesuai yang direncanakan.

Kata Kunci: Posyandu, Balita, Puskesmas"
Teknologi,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN LAPTOP MENGGUNAKAN METODE PROFILE MATCHING,"PRIHAMBODO, ADITYA DWI",2018,"Dalam pemilihan laptop yang baik dan benar yaitu calon pembeli diharuskan mengetahui spesifikasi dari laptop yang akan dibeli atau berdasarkan kebutuhan dalam penggunaanya, karena pemilihan laptop yang sesuai dengan kebutuhan dapat meningkatkan keefektifan perangkat tesebuh. Oleh karena itu dibutuhkan suatu sistem informasi pendukung keputusan pemilihan laptop yang sesuai dengan kebutuhan agar pengguna bisa memilih perangkat laptop yang sesuai kebutuhan. Dalam menentukan pengambilan keputusan, sistem ini menggunakan metode Profile Matching, Profile Matching merupakan proses membandingkan Profile masing masing laptop yang tersedia dengan Profile laptop yang dibutuhkan pengguna sehingga dapat diketahui perbedaan Profilenya atau bisa disebut Gap, semakin nilai Gap yang dihasilkan mendekati dengan nol maka semakin besar bobot nilai yang dihasilkan yang berarti memiliki kriteria yang sama dengan apa yang dibutuhkan oleh pengguna. Metode Profile Matching sering digunakan sebagai mekanisme dalam pengambilan keputusan dengan mengansumsikan bahwa terdapat tingkat variable prediktor yang harus dipenuhi oleh subyek yang diteliti, bukan tingkat minimal yang harus dipenuhi atau dilewati. Pada sistem pendukung keputusan menggunakan metode Profile Matching ini juga nantinya akan membandingkan antara kriteria produk yang diinginkan atau diinputkan oleh pengguna dengan produk produk yang sudah terdaftar di dalam database sehingga nantinya sistem akan memberikan saran maupun keputusan pemilihan perangkat laptop yang sesuai dengan keinginan dan kebutuhan pengguna.

Kata Kunci: SPK, Profile Matching, Pemilihan Laptop"
Pertanian,"RANCANG BANGUN SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN HASIL PERKEBUNAN KARET BERBASIS ANALYTICAL HIERARCHY PROCESS (AHP) (Studi Kasus Tengkulak Karet Pangkalan Banteng, Kotawaringin Barat, Kalimantan Tengah)","PRATAMA, SETIAWAN NANDA",2018,"Sistem Pendukung Keputusan (SPK) atau Decision Support System (DSS) adalah bagian dari sistem informasi berbasis komputer yang dipakai untuk mendukung pengambilan keputusan dalam pemilihan hasil perkebunan karet. Sistem Pendukung Keputusan (SPK) dengan bantuan metode Analytical Hierarchy Process (AHP) dapat dimanfaatkan dalam keperluan di bidang perkebunan. Karet yang dikenal dengan kualitas elastisnya merupakan komoditas tradisional yang telah digunakan di berbagai banyak bidang produk.Sebagian besar perkebunan karet di Indonesia adalah perkebunan rakyat (± 85%), yang menyumbang lebih dari 75% produksi karet nasional. dalam penelitian dengan judul ""Rancang Bangun Sistem Pendukung Keputusan Pemilihan Hasil Perkebunan Karet Barbasis Analytical Hierarchy Process (AHP)"", memiliki rumusan masalah bagaimana merancang dan membangun sebuah sistem yang dapat membantu tengkulak dalam mengambil sebuah keputusan akhir dari pemilihan hasil karet, berdasarkan alternatif-alternatif yang tersedia dilihat dari permasalahan yang ada di Pangkalan Banteng, Kotawaringin Barat, Kalimantan Tengah. tujuan penelitian ini adalah untuk mengetahui proses dalam menentukan suatu hasil karet yang terbaik berdasarkan alternatif serta kriteria.

Kata Kunci: Perkebunan Karet, Sistem Pendukung Keputusan (SPK), Analytical Hierarchy Process (AHP)"
Teknologi,APLIKASI GAME MOBILE TRADISIONAL (PLETOKAN) DENGAN MENERAPKAN METODE COLLISION DETECTION,"ODE, REZKI RAHMAT MUTIA",2018,"Game mobile pletokan adalah sebuah game tradisional yang banyak di jumpai didaerah kita masing-masing, game ber-genre shotter  ini berjalan pada platform android dengan menggunakan algoritma collision detection. Algoritma atau metode collision detection ini di implementasikan ke dalam game  mobile tradisional (pletokan) yang merupakan game edukasi bertema action game. Permasalahan yang harus diselesaikan pemain dalam memainkan game ini adalah dengan menembak beberapa target yang bergerak dari arah kanan ke kiri untuk mendapatkan score atau nilai,ketika nilai yang didapatkan cukup maka akan lanjt ke stage berikutnya. Pengimplementasian algoritma atau metode collision detection dalam game ini adalah sebagai fungsi untuk membuat kedua buah objek saling bertumpuk sehingga didapatkan sebuah nilai score yang akan menentukan menang atau kalahnya pemain dalam memainkan game. Pengujian dilakukan dengan metode black box testing. Hasil pengujian menunjukkan bahwa algoritma atau metode collision detection dapat berfungsi dengan baik dalam game tradisional pletokan.

Kata Kunci : Game edukasi, permainan tradisional, metode Collision detection"
Teknologi,SISTEM KLASTERISASI POTENSI KEMAMPUAN ANAK DENGAN MENGGUNAKAN METODE K-MEANS PADA RAUDATUL ATFHAL (RA) NURUL HIKMAH,"NUR, RAYANA",2018,"Pengisian buku penghubung pada RA. Nurul Hikmah masih dilaksanakan secara manual dimana masih menggunakan buku dari sekolah yang harus dibawa setiap hari. Hal ini kurang efektif karena apabila anak lupa membawa buku tersebut maka proses penilaian kegiatannya tidak dapat dilakukan. Selain itu, buku penghubung yang ada belum bisa membantu guru dan orangtua dalam melihat potensi anak. Untuk mengatasi masalah tersebut maka dibangun sebuah sistem klasterisasi potensi kemampuan anak yang dapat memberikan kemudahan bagi guru dan orangtua dalam melihat arah potensi anak. Penelitian ini bertujuan untuk mengimplementasikan metode K-Means dalam penentuan potensi kemampuan anak. Parameter yang digunakan adalah data kegiatan anak yang ada pada buku penghubung. Dari data tersebut akan ditentukan jumlah cluster yang akan dibentuk. Kemudian menentukan titik pusat (centroid) secara random dan menghitung jarak terdekat setiap data ke pusat kelompok dengan menggunakan rumus Euclidean distance. Hasil dari perhitungan jarak tersebut akan dikelompokkan berdasarkan jarak euclideannya. Jika masih ada data yang berubah maka prosesnya akan masuk ke iterasi berikutnya, namun jika data clusternya tetap maka proses akan dihentikan. Berdasarkan implementasi sistem, hasil dari proses klastersasi telah yang dilakukan sebanyak 5 kali iterasi terdapat 9 anak masuk dalam kelompok agama dan 11 anak masuk dalam kelompok umum.

Kata kunci : Metode K-Means, Potensi Anak, Klasterisasi"
Teknologi,IMPLEMENTASI METODE SIMPLE ADDITIVE WEIGHTING (SAW) UNTUK REKOMENDASI PEMILIHAN SUPPLIER BIBIT UDANG DI TAMBAKBAPAK SAKURI DI KABUPATEN BREBES,"Muktalip, Diar Aziz",2018,"Pemilihan bibit udang untuk menunjang keberhasilan dalam pembesaran udang ditambaksangatlah penting. Petani harus bisa memilih dengan tepat bibit udang yang akan digunakan untuk mengisi tambak mereka agar mendapatkan bibit yang tepat. Tidakadanya sistem pendukung keputusan membuat proses pemilihan bibit udang menjadsalah satu kendala karena banyaknya varian bibit yang tersedia dari banyaknya Suppliersehingga membingungkan petani untuk meilih mana bibit yang tepat. Hadirnya SistemPendukung Keputusan pemilihan bibit udang terbaik yang memerapkan metode SAWakan memberikan solusi dimana dengan adanya sistem ini petani udang akan diberikanrekomendasi bibit udang pilihan dari banyknya daftar bibit yang ada sehingga akanmembantu meningkatkan hasil panen petani dan meningkatkan mutu dan kualitas hasitambak untuk kedepannya.

Kata kunci : Metode SAW, bibit udang, tambak,  rekomendasi pemilihan bibit udang"
Pertanian,SISTEM MANAJEMEN DISTRIBUSI PUPUK BERSUBSIDI PADA KELOMPOK TANI DESA POJOKSARI AMBARAWA SEMARANG BERBASIS WEB,"Mufadah, Lamchatin Fitria",2018,"Dewasa ini penggunaan teknologi sangat berpengaruh terhadap aktifitas manusia mulai dari mempermudah pengolahan data hingga efisien waktu. Suatu aktifitas atau proses pengolahan data yang belum terkomputerisasi atau manual cenderung membutuhkan waktu yang lama , kurang efektif dan efisien serta data yang diolah kurang valid. Hal itulah yang terjadi di kelompok tani Pojoksar Makmur dimana pengolahan data masih dilakukan secara manual dari pendaftaran anggota, pengajuan RDKK hingga pengambilan pupuk bersubsdi. Berdasarkan latar belakang tersebut maka penulis bermaksud merancang suatu sistem manajemen distribusi pupuk bersubsidi pada kelompok tani desa Pojoksari Ambarawa Semarang berbasis web. Petani yang sudah terdaftar dalam kelompok tani Pojoksari bisa mengajukan sendiri pengajuan RDKKnya kepada admin atau ketua gapoktan untuk divalidasi kemudian data yang sudah tervalidasi oleh gapoktan akan diverifikasi oleh penyuluh. Petani akan langsung tahu kapan pupuk bersubsidi sudah terverifikasi sehingga petani bisa langsung mengambil pupuk tersebut tanpa harus menunggu informasi dari gapoktan. Dalam perancangan yang dibuat menggunakan pemodelan UML, metode pengembangan waterfall, bahasa pemograman Php dan Mysql sebagai databasenya.

Kata kunci : distribusi pupuk, website, kelompok tani"
Teknologi,SISTEM PENDUKUNG KEPUTUSAN REKRUTMEN KARYAWAN PADA PT EPTCO DIAN PERSADA MENGGUNAKAN FMADM (FUZZY MULTIPLE ATTRIBUTE DECISION MAKING),"Mardani, Haris Sindi",2018,"EPTCO adalah perusahaan Engineering & Construction yang dimiliki swasta murni milik Indonesia. Bidang perluasan PT EPTCO dalam pekerjaan operasi dan pemeliharaan dengan menyediakan layanan tenaga kerja berkualitas dan profesional, telah terbukti memenuhi anggaran, kualitas, dan tenggat waktu yang paling menuntut. EPTCO berkomitmen untuk memenuhi harapan kliennya dengan menyediakan produk dan layanan dengan persyaratan kualitas yang kaku dan tidak terbatas (Chairman, 2017). Dalam proses rekrutmen karyawan PT EPTCO masih menggunakan sistem konvensional yang mengharuskan pelamar kerja mengumpulkan berkas lamaran, terkadang pelamar juga tidak dipanggil untuk mengikuti kegiatan tes masuk kerja karena berkas yang terlalu banyak  menumpuk. HRD ( Human Resource Development ) juga kesulitan karena melakukan cek berkas tiap pelamar pada saat dibukanya rekrutmen karyawan.
Fuzzy MADM merupakan suatu metode untuk mencari sebuah alternatif optimal dari sejumlah alternatif yang memiliki kriteria tertentu, FMADM pada intinya menentukan bobot dari setiap atribut yang dilanjutkan dengan proses perankingan yaitu menyeleksi serta mengurutkan alternatif yang sudah ada. Dengan metode Fuzzy FMADM dalam penelitian ini membuat proses pendukung keputusan rekrutmen karyawan pada PT Eptco Dian Persada.
Dengan adanya system pendukung keputusan rekrutmen karyawan yang telah dibuat melakukan implementasi metode FMADM dan SAW untuk membantu mendukung keputusan bagian HRD ( Human Resource Development ) saat mengambil keputusan menentukan penerimaan karyawan di PT Eptco Dian Persada. Serta membantu pimpinan untuk dapat melihat hasil nilai dan penilaian rekrutmen calon karyawan. Metode SAW dapat melakukan perhitungan dengan baik apabila pembobotan dan penilaian kriteria tiap variabel diisi dengan data yang benar.

Kata Kunci : Sistem Informasi, Web, Fuzzy FMADM, SAW, Rekrutmen Karyawan"
Teknologi,,"Manan, Ledi Angraeni",2018,"Tujuan penelitian ini adalah untuk mensimulasikan proses kriptografi video, baik enkripsi maupun dekripsi dengan menerapkan metode yang ada pada Algoritma Camellia. Penelitian ini menunjukkan performa Algoritma Camellia saat diterapkan pada plain data berupa video. Dalam penelitian ini, MATLAB digunakan dalam pembuatan sistem, menghitung dan mengnalisa performa Algoritma Camellia pada kriptografi video. Parameter yang digunakan untuk menganalisa performa adalah waktu eksekusi, nilai entropi, dan nilai PSNR. Diberikan sampel data uji dengan durasi dan ukuran yang berbeda-beda. Hasil penelitian menunjukkan bahwa waktu eksekusi meningkat seiring dengan durasi dan ukuran video yang juga semakin besar. Namun, Algoritma Camellia yang digunakan dalam kriptografi video memiliki kualitas dan keamanan yang cukup baik. Hal ini dibuktikan dengan rata-rata nilai entropi yang mencapai 7.51735 untuk ukuran video 16x16 dan 7.35095 pada video 32x32 serta rata-rata nilai PSNR sebesar 7.9688 untuk video berukuran 16x16 dan 7.8666 untuk video berukuran 32x32.

Kata Kunci : Algoritma Camellia, Kriptografi, Video"
Teknologi,IMPLEMENTASI METODE MEDIAN FILTER UNTUK MENGURANGI SALT & PEPPER NOISE PADA FOTO ANGKA STAN KWH METER,"Mahfud, Mahfud",2018,"Pada saat ini pencatatan angka pemakaian stan kWh meter di PT PLN (Persero) Rayon Semarang Timur harus disertai dengan foto angka stan kWh meter yang diambil menggunakan Handphone dengan spesifikasi tertentu. Terkadang beberapa foto yang dihasilkan kurang memuaskan dikarenakan adanya noise, salah satu noise yang sering muncul yaitu Salt & Pepper Noise. Median Filter adalah sebuah metode yang telah digunakan secara luas untuk memperhalus dan mengembalikan bagian dari citra yang mengandung Salt & Pepper Noise dengan indicator yaitu MSE (Mean Square Error) dan PSNR (Peak Signal to Noise Ratio) yang mengurutkan nilai intensitas sekelompok piksel, kemudian mengganti nilai piksel yang diproses dengan nilai tengahnya. Dalam tugas akhir ini, penulis menggunakan metode median filer untuk perbaikan pengolahan citra guna mengilangkan noise tersebut. Berdasarkan dari hasil penelitian pengukuran MSE dan PSNR secara kuantitatif, metode Median Filter dengan ukuran kernel 3x3 adalah metode yang paling efektif untuk mengurangi Salt & Pepper Noise dengan nilai rata-rata PSNR 41,3315 dB dan nilai rata-rata MSE 0,01935.

Kata kunci : Salt & Pepper Noise, Median Filter, foto stan meter"
Kesehatan,SISTEM INFORMASI ALUMNI FAKULTAS KEDOKTERAN UNIVERSITAS HALU OLEO DENGAN METODE PERANCANGAN MODEL-VIEW-CONTROLLER,"Madjili, Sahrun",2018,"Keberadaan alumni saat ini menjadi sebuah penilaian suatu lembaga pendidikan untuk mengetahui sejauh mana tinggkat keberhasilan lembaga pendidikan dalam mendidik hingga siap bekerja pada masyarakat. Oleh karena itu dibutuhkan suatu wadah atau media yang menyediakan informasi yang diperlukan alumni untuk pengisisan data alumni tersebut. Fakultas Kedokteran Universitas Halu Oleo Kendari merupakan salah satu lembaga yang seharusnya menyediakan media alumni. Untuk memenuhi suatu kebutuhan mengenai informasi data alumni maka dibutuhkan pembuatan suatu aplikasi yang dapat mendukung pemberian informasi. Sistem Informasi Fakultas Kedokteran Universitas Halu Oleo Kendari ini untuk mewadahi para alumni memberikan data informasi mengenai pencampainan mereka di masyarakat serta memudahkan fakultas dalam pendataan para alumni tersebut. Dalam pengembangan digunakannya metode Model View Controller (M.V.C.) karena dengan meng-aplikasi-kan prinsip framework ini suatu aplikasi dapat dikembangkan secara terpisah antara layer application-logic dan presentation, sehingga dalam pengembangan aplikasi, seorang programmer bisa fokus pada pengembangan core-system tanpa  perlu sibuk memikirkan tampilan web disaat bersamaan dalam tahap pendesainan sistem. Ini semua demi menunjang penilaian fakultas karena para alumni memiliki peranan yang sangat penting dalam pengembangan program studinya yang menekankan kemitraan dan juga meningkatkan produktifitas kampus.

Kata Kunci : Sistem Informasi, Model View Controller, alumni"
Teknologi,RANCANG BANGUNSISTEM INFORMASI AKADEMIK PADA PONDOK PESANTREN KH. MURODI MRANGGEN DEMAK,"MUBAROK, ZAKI",2018,"Pondok Pesantren KH. Murodi adalah salah satu  pesantren yang ingin mencoba menyesuaikan diri dengan perkembangan teknologi informasi saat ini, terutama dalam hal pengolahan data-data pendidikan di pondok pesantren tersebut. Akan tetapi proses yang selama ini dilakukan masih secara konvesionalAdapun kondisi yang terjadi pada institusi ini diantaranyaPondok Pesantren KH. Murodi memiliki jumlah santri yang cukup banyak dan pendataan santri-santri belum dikelola dengan baik hanya sebatas dicatat atau dibukukan secara manual.Penelitian ini bertujuan untuk membangun sebuah sistem informasi manajemen santri pada Pondok Pesantren KH. Murodiagar proses pengelolaan akademik pesantren lebih efektif. Metode yang digunakan pada penelitian ini adalah metode terstuktur dan diimplementasikan dengan bahasa pemrograman PHP.Hasil pengujian Sistem Informasi manajemen santri pada pondok pesantren KH. Murodi menunjukan bahwa Sistem Informasi berfungsi dengan baik untuk proses akademik, tata tertib dan penyusunan laporanya.

Kata Kunci: SI Akademik, Pondok Pesantren"
Humaniora,APLIKASI PARIWISATA PADA DINAS PARIWISATA DAN KEBUDAYAAN KABUPATEN DEMAK BERBASIS MULTIPLATFORM,"MAHENDRA, RIZKI CAHYA",2018,"Pariwisata merupakan salah satu destinasi wisata yang berada di suatu wilayah dengan adanya wisata maka akan tergeraklah perekonomian warga dari segi pembangunan dan pengembangan tempat wisata yang berdampak pada kebutuhan kelangsungan potensi pendapatan daerah khususnya di Kabupaten Demak yang mempunyai beberapa wisata unggulan yang akan dikembangkan melalui promosi dan kegiatan – kegiatan dari dinas terkait
Oleh karen itu dibuatlah aplikasi informasi wisata berbasis multiplatfrom, sehingga dapat mendukung dalam pemberitahuan kegiatan ekonomi warga. Dengan adanya teknologi informasi dalam bentuk mobile phone yang dapat diakses masyarakat tanpa terbatas ruang dan waktu, diharapkan memberi kemudahan bagi pengunjung dalam hal segi informasi wisata dan kegiatan – kegiatan yang berada di sekitar lokasi wisata

Kata kunci: Sistem informasi, android, wisata, Kabupaten Demak"
